order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,loyalty_tier,revenue,price_diff,discount_flag,discount_pct_vs_base,order_year,order_month,order_dow,is_delivered,is_delayed,is_cancelled
O796756,C00040,P0027,2,38.66,2025-07-06,delayed,credit card,south,0.05,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,josephjacobs@cooper.net,2025-01-11,femle,gold,77.32,15.609999999999996,True,0.0021691973969631237,2025.0,7.0,6.0,False,True,False
O291094,C00327,P0026,2,30.11,2025-07-06,delivered,credit card,south,0.0,Storage Product 50,storage,2025-02-08,27.06,s952,bartonkenneth@gmail.com,2025-04-08,male,bronze,60.22,3.0500000000000007,False,0.0,2025.0,7.0,6.0,True,False,False
O532899,C00275,P0021,3,20.38,2025-07-06,delivered,bank transfer,east,0.05,Kitchen Product 70,kitchen,2024-09-28,20.23,s643,tinawoods@smith.com,2024-12-26,other,gold,61.14,0.14999999999999858,True,0.002471576866040534,2025.0,7.0,6.0,True,False,False
O909075,C00073,P0002,3,47.54,2025-07-06,cancelled,credit card,west,0.2,Cleaning Product 82,cleaning,2024-08-18,34.23,s974,michellewhite@yahoo.com,2024-11-30,femle,silver,142.62,13.310000000000002,True,0.0058428279287175,2025.0,7.0,6.0,False,False,True
O619650,C00318,P0029,2,26.67,2025-07-06,delayed,credit card,east,0.05,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,kevinclayton@valdez.com,2024-08-11,femle,gold,53.34,3.2600000000000016,True,0.0021358393848782574,2025.0,7.0,6.0,False,True,False
O542524,C00044,P0014,5,49.51,2025-07-06,delayed,credit card,west,0.0,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,jason31@deleon-henson.biz,2025-03-04,femle,gold,247.54999999999998,36.29,False,0.0,2025.0,7.0,6.0,False,True,False
O612638,C00377,P0016,4,20.8,2025-07-06,delayed,paypal,north,0.0,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,scottsmith@harris-barker.com,2025-06-13,female,bronze,83.2,-5.91,False,0.0,2025.0,7.0,6.0,False,True,False
O136068,C00421,P0012,1,21.09,2025-07-06,cancelled,credit card,east,0.0,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,samantha10@gonzalez.info,2025-05-16,female,gold,21.09,6.42,False,0.0,2025.0,7.0,6.0,False,False,True
O637085,C00010,P0020,1,15.18,2025-07-06,delayed,credit card,east,0.15,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,clarksherri@hotmail.com,2024-11-05,male,gold,15.18,-15.09,True,0.004955401387512388,2025.0,7.0,6.0,False,True,False
O494343,C00445,P0012,5,44.15,2025-07-06,delivered,credit card,south,0.05,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,george62@jones.com,2025-02-21,male,sllver,220.75,29.479999999999997,True,0.0034083162917518746,2025.0,7.0,6.0,True,False,False
O267004,C00041,P0004,5,33.0,2025-07-06,delivered,paypal,east,0.0,Kitchen Product 82,kitchen,2025-04-19,9.13,s589,davisrodney@yahoo.com,2024-07-23,male,bronze,165.0,23.869999999999997,False,0.0,2025.0,7.0,6.0,True,False,False
O828103,C00008,P0005,4,46.14,2025-07-06,cancelled,credit card,south,0.0,Personal Care Product 1,personal care,2024-10-20,31.1,s559,amandasanchez@gray-mayo.net,2024-09-29,male,gold,184.56,15.04,False,0.0,2025.0,7.0,6.0,False,False,True
O948197,C00028,P0030,2,41.45,2025-07-06,delayed,paypal,east,0.1,Cleaning Product 72,cleaning,2025-04-04,9.77,s455,pearsonamber@novak.com,2024-12-10,femle,gold,82.9,31.680000000000003,True,0.01023541453428864,2025.0,7.0,6.0,False,True,False
O537059,C00079,P0015,3,44.87,2025-07-06,delivered,credit card,south,0.1,Storage Product 10,storage,2024-08-08,39.21,s466,vargasmaria@garcia.org,2025-05-14,female,bronze,134.60999999999999,5.659999999999997,True,0.002550369803621525,2025.0,7.0,6.0,True,False,False
O536172,C00214,P0019,1,9.01,2025-07-06,cancelled,credit card,east,0.0,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,ihays@yahoo.com,2024-10-12,other,gold,9.01,-21.29,False,0.0,2025.0,7.0,6.0,False,False,True
O619476,C00229,P0014,4,10.79,2025-07-06,delayed,paypal,west,0.1,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,melissa25@hotmail.com,2024-10-01,femle,bronze,43.16,-2.4300000000000015,True,0.007564296520423601,2025.0,7.0,6.0,False,True,False
O207553,C00281,P0006,1,44.98,2025-07-06,delayed,bank transfer,east,0.05,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,poolerebecca@armstrong.com,2024-11-10,other,bronze,44.98,8.919999999999995,True,0.0013865779256794233,2025.0,7.0,6.0,False,True,False
O803247,C00311,P0029,5,30.1,2025-07-06,delayed,paypal,south,0.05,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,sabrinaweaver@hotmail.com,2024-07-28,male,gold,150.5,6.690000000000001,True,0.0021358393848782574,2025.0,7.0,6.0,False,True,False
O614893,C00064,P0011,4,22.73,2025-07-06,delivered,paypal,north,0.05,Kitchen Product 53,kitchen,2025-03-25,11.08,s645,usalazar@hotmail.com,2024-12-18,femle,gold,90.92,11.65,True,0.004512635379061372,2025.0,7.0,6.0,True,False,False
O658279,C00313,P0002,2,28.15,2025-07-06,delivered,paypal,west,0.0,Cleaning Product 82,cleaning,2024-08-18,34.23,s974,robinsonstephen@williamson.org,2025-06-25,male,bronze,56.3,-6.079999999999998,False,0.0,2025.0,7.0,6.0,True,False,False
O283531,C00208,P0012,4,34.66,2025-07-06,delivered,bank transfer,east,0.1,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,mendezjohn@yahoo.com,2024-09-16,female,silver,138.64,19.989999999999995,True,0.006816632583503749,2025.0,7.0,6.0,True,False,False
O391107,C00072,P0010,2,14.81,2025-07-06,delayed,credit card,central,0.0,Cleaning Product 70,cleaning,2024-08-14,17.72,s321,ncalhoun@johnson.com,2024-08-07,female,gold,29.62,-2.9099999999999984,False,0.0,2025.0,7.0,6.0,False,True,False
O621260,C00426,P0022,5,15.65,2025-07-06,delivered,credit card,east,0.2,Cleaning Product 86,cleaning,2024-10-04,19.77,s924,crystalpham@mayo.com,2025-01-08,male,gold,78.25,-4.119999999999999,True,0.010116337885685382,2025.0,7.0,6.0,True,False,False
O512253,C00308,P0018,3,40.41,2025-07-06,delivered,credit card,east,0.2,Storage Product 37,storage,2024-07-18,6.08,s767,victorpena@hotmail.com,2024-11-14,other,bronze,121.22999999999999,34.33,True,0.03289473684210526,2025.0,7.0,6.0,True,False,False
O288567,C00177,P0029,1,21.22,2025-07-06,cancelled,bank transfer,west,0.15,Cleaning Product 69,cleaning,2025-03-15,23.41,s424,atkinsbarbara@hotmail.com,2024-12-10,female,gold,21.22,-2.1900000000000013,True,0.006407518154634771,2025.0,7.0,6.0,False,False,True
O515824,C00383,P0024,2,32.18,2025-07-06,delivered,paypal,east,0.0,Storage Product 87,storage,2025-02-24,26.33,s558,patrickcross@garcia.com,2024-08-28,femle,gold,64.36,5.850000000000001,False,0.0,2025.0,7.0,6.0,True,False,False
O773319,C00481,P0018,3,35.97,2025-07-06,cancelled,credit card,south,0.05,Storage Product 37,storage,2024-07-18,6.08,s767,jose43@gmail.com,2025-01-22,femle,gold,107.91,29.89,True,0.008223684210526315,2025.0,7.0,6.0,False,False,True
O449151,C00450,P0016,5,22.62,2025-07-06,cancelled,credit card,central,0.15,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,collinclark@hotmail.com,2024-10-27,femle,gold,113.10000000000001,-4.09,True,0.005615874204417821,2025.0,7.0,6.0,False,False,True
O822528,C00102,P0021,1,49.84,2025-07-06,delayed,bank transfer,west,0.15,Kitchen Product 70,kitchen,2024-09-28,20.23,s643,josephmiller@thompson.com,2024-07-07,male,bronze,49.84,29.610000000000003,True,0.007414730598121601,2025.0,7.0,6.0,False,True,False
O634569,C00428,P0014,2,38.37,2025-07-06,delayed,credit card,north,0.0,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,floresjeffery@brown-frey.net,2024-11-21,female,gold,76.74,25.15,False,0.0,2025.0,7.0,6.0,False,True,False
O486184,C00353,P0020,1,41.22,2025-07-06,delivered,paypal,east,0.2,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,yvargas@bush.com,2025-04-24,other,gold,41.22,10.95,True,0.006607201850016518,2025.0,7.0,6.0,True,False,False
O140042,C00475,P0002,1,42.6,2025-07-06,delayed,bank transfer,central,0.1,Cleaning Product 82,cleaning,2024-08-18,34.23,s974,martinashley@gmail.com,2025-06-03,female,bronze,42.6,8.370000000000005,True,0.00292141396435875,2025.0,7.0,6.0,False,True,False
O652283,C00020,P0003,4,14.4,2025-07-06,delayed,paypal,central,0.0,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,josephbrennan@yahoo.com,2024-09-26,female,gold,57.6,6.48,False,0.0,2025.0,7.0,6.0,False,True,False
O737500,C00443,P0014,5,38.44,2025-07-06,cancelled,credit card,south,0.0,Outdoors Product 91,outdoors,2025-02-02,13.22,s876,amy17@hotmail.com,2025-03-15,femle,silver,192.2,25.22,False,0.0,2025.0,7.0,6.0,False,False,True
O573673,C00260,P0019,4,16.07,2025-07-06,delivered,bank transfer,central,0.2,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,erica49@yahoo.com,2024-09-18,other,silver,64.28,-14.23,True,0.006600660066006601,2025.0,7.0,6.0,True,False,False
O808829,C00313,P0002,1,21.72,2025-07-06,cancelled,credit card,west,0.05,Cleaning Product 82,cleaning,2024-08-18,34.23,s974,robinsonstephen@williamson.org,2025-06-25,male,bronze,21.72,-12.509999999999998,True,0.001460706982179375,2025.0,7.0,6.0,False,False,True
O209530,C00438,P0007,2,37.88,2025-07-06,delayed,bank transfer,west,0.15,Personal Care Product 64,personal care,2024-09-30,33.63,s379,gregorysmith@hotmail.com,2025-02-13,other,gold,75.76,4.25,True,0.004460303300624442,2025.0,7.0,6.0,False,True,False
O960644,C00225,P0019,2,39.02,2025-07-06,delayed,credit card,north,0.0,Kitchen Product 42,kitchen,2024-07-17,30.3,s993,redwards@gmail.com,2024-08-19,femle,gold,78.04,8.720000000000002,False,0.0,2025.0,7.0,6.0,False,True,False
O302611,C00394,P0009,2,32.58,2025-07-06,delivered,credit card,central,0.05,Outdoors Product 13,outdoors,2025-04-18,8.0,s695,christopher18@mccann.net,2024-11-09,male,gold,65.16,24.58,True,0.00625,2025.0,7.0,6.0,True,False,False
O570855,C00245,P0008,2,15.18,2025-07-06,cancelled,credit card,west,0.2,Storage Product 47,storage,2024-08-29,31.96,s788,tyler16@hotmail.com,2024-12-30,male,gold,30.36,-16.78,True,0.006257822277847309,2025.0,7.0,6.0,False,False,True
O725272,C00063,P0012,2,10.16,2025-07-06,delayed,paypal,west,0.1,Cleaning Product 29,cleaning,2025-04-19,14.67,s481,samanthamartinez@solis.net,2025-02-08,male,gold,20.32,-4.51,True,0.006816632583503749,2025.0,7.0,6.0,False,True,False
O766853,C00431,P0030,5,49.66,2025-07-06,delivered,credit card,north,0.0,Cleaning Product 72,cleaning,2025-04-04,9.77,s455,stacey92@vaughan.info,2025-02-01,female,gold,248.29999999999998,39.89,False,0.0,2025.0,7.0,6.0,True,False,False
O386119,C00256,P0008,2,9.47,2025-07-06,delivered,credit card,north,0.15,Storage Product 47,storage,2024-08-29,31.96,s788,ojackson@harvey.com,2024-07-18,female,gold,18.94,-22.490000000000002,True,0.004693366708385481,2025.0,7.0,6.0,True,False,False
O216896,C00413,P0001,5,49.41,2025-07-06,delivered,credit card,south,0.1,Storage Product 39,storage,2025-03-11,15.88,s339,sara65@yahoo.com,2024-12-28,female,gold,247.04999999999998,33.529999999999994,True,0.006297229219143577,2025.0,7.0,6.0,True,False,False
O479932,C00382,P0027,4,48.65,2025-07-06,delayed,credit card,west,0.15,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,mcneilrobert@gmail.com,2025-01-07,female,gold,194.6,25.599999999999998,True,0.006507592190889371,2025.0,7.0,6.0,False,True,False
O927428,C00228,P0011,4,44.52,2025-07-06,delivered,paypal,east,0.0,Kitchen Product 53,kitchen,2025-03-25,11.08,s645,zosborn@ponce.com,2025-02-04,male,silver,178.08,33.440000000000005,False,0.0,2025.0,7.0,6.0,True,False,False
O741164,C00143,P0001,3,41.52,2025-07-06,delivered,bank transfer,east,0.0,Storage Product 39,storage,2025-03-11,15.88,s339,vrichardson@baker.com,2024-08-17,other,gold,124.56,25.64,False,0.0,2025.0,7.0,6.0,True,False,False
O372036,C00472,P0007,5,32.51,2025-07-06,delayed,credit card,west,0.05,Personal Care Product 64,personal care,2024-09-30,33.63,s379,joshuacolon@hotmail.com,2024-12-07,male,silver,162.54999999999998,-1.1200000000000045,True,0.001486767766874814,2025.0,7.0,6.0,False,True,False
O190070,C00018,P0002,5,16.79,2025-07-06,delivered,paypal,south,0.0,Cleaning Product 82,cleaning,2024-08-18,34.23,s974,john39@gmail.com,2024-08-08,female,bronze,83.94999999999999,-17.439999999999998,False,0.0,2025.0,7.0,6.0,True,False,False
O229936,C00437,P0027,2,20.82,2025-07-06,delayed,paypal,north,0.2,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,elizabetholsen@yahoo.com,2024-11-02,other,silver,41.64,-2.2300000000000004,True,0.008676789587852495,2025.0,7.0,6.0,False,True,False
O967591,C00224,P0006,3,43.01,2025-07-06,delivered,paypal,west,0.0,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,nathan19@gmail.com,2025-01-27,female,gold,129.03,6.949999999999996,False,0.0,2025.0,7.0,6.0,True,False,False
O863622,C00111,P0030,4,23.39,2025-07-06,delayed,bank transfer,west,0.1,Cleaning Product 72,cleaning,2025-04-04,9.77,s455,marksteele@bates-morales.net,2024-07-20,other,silver,93.56,13.620000000000001,True,0.01023541453428864,2025.0,7.0,6.0,False,True,False
O544736,C00369,P0013,5,21.96,2025-07-06,delivered,credit card,central,0.2,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,taylorkaren@yahoo.com,2025-06-27,other,bronze,109.80000000000001,-14.560000000000002,True,0.00547645125958379,2025.0,7.0,6.0,True,False,False
O515400,C00103,P0024,4,44.15,2025-07-06,delivered,paypal,east,0.15,Storage Product 87,storage,2025-02-24,26.33,s558,enorris@yahoo.com,2024-07-18,male,gold,176.6,17.82,True,0.00569692366122294,2025.0,7.0,6.0,True,False,False
O582151,C00493,P0025,1,30.19,2025-07-06,delayed,credit card,south,0.0,Cleaning Product 84,cleaning,2024-07-16,15.24,s503,tracygallagher@anderson.biz,2024-12-09,female,gold,30.19,14.950000000000001,False,0.0,2025.0,7.0,6.0,False,True,False
O291427,C00323,P0016,1,17.83,2025-07-06,delayed,paypal,north,0.0,Cleaning Product 53,cleaning,2025-02-20,26.71,s715,francisco39@rhodes-fernandez.biz,2025-04-25,other,bronze,17.83,-8.880000000000003,False,0.0,2025.0,7.0,6.0,False,True,False
O333267,C00304,P0017,2,33.89,2025-07-06,delayed,bank transfer,central,0.1,Personal Care Product 11,personal care,2024-12-16,16.46,s594,,2024-11-02,male,gold,67.78,17.43,True,0.006075334143377886,2025.0,7.0,6.0,False,True,False
O178453,C00473,P0008,5,32.92,2025-07-06,delayed,paypal,south,0.0,Storage Product 47,storage,2024-08-29,31.96,s788,allentracy@thompson-harrell.org,2025-02-05,male,bronze,164.60000000000002,0.9600000000000009,False,0.0,2025.0,7.0,6.0,False,True,False
O187900,C00115,P0003,2,40.24,2025-07-06,delayed,credit card,east,0.1,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,dudleychelsea@mckinney.net,2024-07-11,male,bronze,80.48,32.32,True,0.012626262626262628,2025.0,7.0,6.0,False,True,False
O474137,C00294,P0011,5,8.49,2025-07-06,delayed,bank transfer,south,0.0,Kitchen Product 53,kitchen,2025-03-25,11.08,s645,kevinthomas@hotmail.com,2025-01-24,male,gold,42.45,-2.59,False,0.0,2025.0,7.0,6.0,False,True,False
O885631,C00192,P0006,5,39.56,2025-07-06,delivered,credit card,south,0.0,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,christopher25@ponce-hale.biz,2024-08-25,femle,gold,197.8,3.5,False,0.0,2025.0,7.0,6.0,True,False,False
O102812,C00253,P0006,4,32.3,2025-07-06,delayed,credit card,south,0.15,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,terickson@yahoo.com,2025-05-18,male,gold,129.2,-3.760000000000005,True,0.004159733777038269,2025.0,7.0,6.0,False,True,False
O482836,C00469,P0013,2,41.1,2025-07-06,delivered,credit card,north,0.1,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,alewis@washington.com,2025-01-22,female,silver,82.2,4.579999999999998,True,0.002738225629791895,2025.0,7.0,6.0,True,False,False
O428722,C00140,P0007,5,19.94,2025-07-06,delivered,bank transfer,north,0.15,Personal Care Product 64,personal care,2024-09-30,33.63,s379,maria47@yahoo.com,2025-04-21,female,silver,99.7,-13.690000000000001,True,0.004460303300624442,2025.0,7.0,6.0,True,False,False
O515257,C00441,P0013,3,11.13,2025-07-06,delayed,credit card,west,0.0,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,sean43@steele.com,,female,bronze,33.39,-25.39,False,0.0,2025.0,7.0,6.0,False,True,False
O169645,C00449,P0003,2,13.32,2025-07-06,delivered,credit card,west,0.1,Cleaning Product 85,cleaning,2024-07-15,7.92,s745,briansmith@gmail.com,2024-10-28,female,silver,26.64,5.4,True,0.012626262626262628,2025.0,7.0,6.0,True,False,False
O729478,C00284,P0001,1,23.24,2025-07-06,delivered,bank transfer,south,0.0,Storage Product 39,storage,2025-03-11,15.88,s339,tchambers@johnson.com,2025-02-15,male,gold,23.24,7.359999999999998,False,0.0,2025.0,7.0,6.0,True,False,False
O231230,C00358,P0017,3,25.67,2025-07-06,delayed,bank transfer,west,0.1,Personal Care Product 11,personal care,2024-12-16,16.46,s594,nathanielthomas@barnes-taylor.biz,2024-12-17,female,gold,77.01,9.21,True,0.006075334143377886,2025.0,7.0,6.0,False,True,False
O534353,C00198,P0013,4,29.21,2025-07-06,delayed,bank transfer,south,0.15,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,tammy73@gregory-hudson.info,2025-01-01,male,gold,116.84,-7.310000000000002,True,0.0041073384446878415,2025.0,7.0,6.0,False,True,False
O636501,C00234,P0021,3,25.83,2025-07-06,delayed,credit card,north,0.05,Kitchen Product 70,kitchen,2024-09-28,20.23,s643,marcusfletcher@meza-stone.com,2025-05-30,other,gold,77.49,5.599999999999998,True,0.002471576866040534,2025.0,7.0,6.0,False,True,False
O259057,C00233,P0013,3,25.26,2025-07-06,delayed,paypal,east,0.2,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,ryanbartlett@guerra.com,2024-11-01,other,silver,75.78,-11.260000000000002,True,0.00547645125958379,2025.0,7.0,6.0,False,True,False
O131413,C00119,P0020,5,32.94,2025-07-06,delayed,bank transfer,north,0.0,Cleaning Product 40,cleaning,2024-08-11,30.27,s492,hillkristy@morgan-french.com,2025-05-20,femle,silver,164.7,2.669999999999998,False,0.0,2025.0,7.0,6.0,False,True,False
O544778,C00498,P0001,2,45.51,2025-07-06,cancelled,bank transfer,west,0.0,Storage Product 39,storage,2025-03-11,15.88,s339,ibarron@yahoo.com,2025-06-21,male,silver,91.02,29.629999999999995,False,0.0,2025.0,7.0,6.0,False,False,True
O789755,C00330,P0013,2,11.44,2025-07-06,delivered,paypal,south,0.05,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,ryanhawkins@russell.com,2025-02-22,other,bronze,22.88,-25.080000000000005,True,0.0013691128148959474,2025.0,7.0,6.0,True,False,False
O415841,C00015,P0009,4,46.87,2025-07-06,delayed,paypal,south,0.0,Outdoors Product 13,outdoors,2025-04-18,8.0,s695,daniel62@yahoo.com,2024-07-07,femle,bronze,187.48,38.87,False,0.0,2025.0,7.0,6.0,False,True,False
O846865,C00191,P0027,4,47.47,2025-07-06,delivered,bank transfer,east,0.0,Outdoors Product 55,outdoors,2024-09-21,23.05,s127,cameron18@hughes.org,2025-06-10,other,silver,189.88,24.419999999999998,False,0.0,2025.0,7.0,6.0,True,False,False
O672067,C00060,P0025,1,11.43,2025-07-06,delayed,credit card,central,0.05,Cleaning Product 84,cleaning,2024-07-16,15.24,s503,dylanwilliams@carr-mack.info,2024-12-13,male,gold,11.43,-3.8100000000000005,True,0.0032808398950131233,2025.0,7.0,6.0,False,True,False
O508175,C00440,P0008,2,47.33,2025-07-06,delivered,credit card,north,0.2,Storage Product 47,storage,2024-08-29,31.96,s788,vtaylor@young.com,2025-03-10,other,gold,94.66,15.369999999999997,True,0.006257822277847309,2025.0,7.0,6.0,True,False,False
O394184,C00296,P0006,3,27.33,2025-07-06,cancelled,paypal,north,0.15,Cleaning Product 16,cleaning,2024-10-09,36.06,s980,comptonshelly@hotmail.com,2024-12-01,male,gold,81.99,-8.730000000000004,True,0.004159733777038269,2025.0,7.0,6.0,False,False,True
O609836,C00297,P0013,2,35.57,2025-07-06,delayed,credit card,east,0.05,Cleaning Product 94,cleaning,2025-06-17,36.52,s914,trussell@yahoo.com,2024-09-15,other,silver,71.14,-0.9500000000000028,True,0.0013691128148959474,2025.0,7.0,6.0,False,True,False
O448033,C00276,P0026,2,27.52,2025-07-06,cancelled,credit card,west,0.0,Storage Product 50,storage,2025-02-08,27.06,s952,kevin90@yahoo.com,2025-03-16,female,gold,55.04,0.46000000000000085,False,0.0,2025.0,7.0,6.0,False,False,True
O463527,C00414,P0026,5,38.82,2025-07-06,delivered,bank transfer,east,0.0,Storage Product 50,storage,2025-02-08,27.06,s952,charlesharris@hotmail.com,2024-08-17,male,gold,194.1,11.760000000000002,False,0.0,2025.0,7.0,6.0,True,False,False
O688564,C00064,P0007,3,47.27,2025-07-06,delayed,paypal,west,0.1,Personal Care Product 64,personal care,2024-09-30,33.63,s379,usalazar@hotmail.com,2024-12-18,femle,gold,141.81,13.64,True,0.002973535533749628,2025.0,7.0,6.0,False,True,False
